Blocktype,UnitNo,Perimeter,Area,Acres,Hectares,ndwi_count,ndwi_sum,ndwi_mean,ndwi_median,ndwi_stdev
UB-Even,"9",3404.00608550000,514957.97519799997,11.82180842970,4.78413527333,64,20.4492322057486,0.319519253214821,0.317283719778061,0.0574570562868832
UB-Variable,"10",2651.20309470000,388149.55782099999,8.91068773693,3.60604181377,49,12.8795872479677,0.26284871934628,0.257544964551926,0.0594346767023318
UB-Variable,"8",2753.98254495000,450548.63740900002,10.34317349420,4.18575055130,62,16.9425889253616,0.273267563312284,0.2830620855093,0.0581736626609402
UB-Control,"7",2491.50702099000,392657.14275900001,9.01416764827,3.64791881566,53,19.481241106987,0.367570586924283,0.384560465812683,0.0721622730334129
UB-Control,"12",2744.57965877000,375284.05160300003,8.61533635453,3.48651687180,50,17.0397354513407,0.340794709026814,0.334867641329765,0.0594731531225906
UB-Even,"11",2665.86226499000,389837.14894799999,8.94942949836,3.62172011109,52,13.849754139781,0.266341425765019,0.262835070490837,0.0636429765126915
B-Variable,"2",2800.90096435000,488749.52624799998,11.22014523070,4.54064984128,65,20.2084411680698,0.310899094893382,0.299884974956512,0.0727268438544309
B-Even,"1",2966.60299639000,423537.98653400003,9.72309427306,3.93481238969,58,17.1099868118763,0.294999772618557,0.298515021800995,0.0767897660956851
B-Control,"3",2782.19010868000,458793.16372100002,10.53244177500,4.26234501345,62,16.7239367924631,0.269740916007469,0.264277160167694,0.0781626102683573
UB-Even,"4",2764.87621788000,457395.81215499999,10.50036299710,4.24936314068,60,21.8876199275255,0.364793665458759,0.362446993589401,0.045996170407012
UB-Control,"6",2777.17007660000,444069.71132300003,10.19443781730,4.12555911761,57,23.3077079951763,0.408907157810111,0.416025578975677,0.0511267812977155
UB-Variable,"5",2731.45432459000,483908.32187099999,11.10900647090,4.49567340098,67,20.4965811222792,0.305919121228047,0.30732861161232,0.0746151533075452
B-Variable,"15",3698.76877483000,476636.48632899998,10.94206809760,4.42811556794,66,18.0983506441116,0.274217434001691,0.265186235308647,0.0586731815993435
B-Even,"17",3448.17244987000,447617.68165699998,10.27588800860,4.15852097243,56,13.7517081201077,0.245566216430494,0.253471344709396,0.0524987565888252
B-Control,"19",3641.41059676000,441134.06461100001,10.12704464210,4.09828595812,57,16.6941905356944,0.292880535713936,0.301018089056015,0.0680646374013416
B-Variable,"18",3742.60308690000,491434.48764700000,11.28178346300,4.56559404869,65,15.6328166723251,0.240504871881925,0.250019699335098,0.0654837680751503
B-Control,"16",3509.87652099000,510553.56269400002,11.72069703150,4.74321677856,64,19.670524045825,0.307351938216016,0.302813351154327,0.0702954320903877
UB-Even,"24",3223.35355911000,514404.40823700000,11.80910028090,4.77899244741,70,22.1184821217321,0.315978316024744,0.33143712580204,0.0738369374059349
UB-Control,"20",3412.58177941000,499731.83655000001,11.47226438360,4.64267925073,62,21.0852611064911,0.340084856556308,0.355035945773125,0.0675466844715201
B-Variable,"22",2964.32612640000,453367.11078300001,10.40787673970,4.21193513050,56,16.5157190365717,0.294923554224494,0.32476681470871,0.0900677260582409
UB-Variable,"21",3088.85955111000,468369.04930999997,10.75227385930,4.35130825749,58,15.6411580070853,0.269675138053195,0.278918191790581,0.0631363263155701
B-Even,"23",3183.03031461000,443218.40205999999,10.17489444580,4.11765016411,59,18.8517215251923,0.319520703816818,0.327311784029007,0.061589464443325
B-Even,"13",3150.56651384000,561911.37088199996,12.89971007530,5.22034833792,67,18.888991728425,0.281925249677985,0.285848051309586,0.0567880540699242
B-Control,"14",2912.50507204000,477916.07410400000,10.97144339080,4.44000337491,64,19.5382246598601,0.305284760310315,0.306145235896111,0.0488000319961823
