Blocktype,UnitNo,Perimeter,Area,Acres,Hectares,ndwi_count,ndwi_sum,ndwi_mean,ndwi_median,ndwi_stdev
UB-Even,"9",3404.00608550000,514957.97519799997,11.82180842970,4.78413527333,64,17.566813647747,0.274481463246047,0.277642965316772,0.0388846082533942
UB-Variable,"10",2651.20309470000,388149.55782099999,8.91068773693,3.60604181377,49,11.2740800827742,0.230083266995391,0.229669436812401,0.0390260578018214
UB-Variable,"8",2753.98254495000,450548.63740900002,10.34317349420,4.18575055130,62,15.5386769175529,0.250623821250854,0.260652080178261,0.037698459906826
UB-Control,"7",2491.50702099000,392657.14275900001,9.01416764827,3.64791881566,53,16.4001954495907,0.309437649992277,0.31836062669754,0.0483229384775518
UB-Control,"12",2744.57965877000,375284.05160300003,8.61533635453,3.48651687180,50,15.1774770766497,0.303549541532993,0.298314154148102,0.0417607155756717
UB-Even,"11",2665.86226499000,389837.14894799999,8.94942949836,3.62172011109,52,12.5599160939455,0.24153684796049,0.2427898645401,0.0360758223057458
B-Variable,"2",2800.90096435000,488749.52624799998,11.22014523070,4.54064984128,65,19.1535919308662,0.29467064509025,0.2941854596138,0.0430766084538492
B-Even,"1",2966.60299639000,423537.98653400003,9.72309427306,3.93481238969,58,14.8103219717741,0.255350378823691,0.256755456328392,0.057616610372159
B-Control,"3",2782.19010868000,458793.16372100002,10.53244177500,4.26234501345,62,15.4801122248173,0.249679229432537,0.25704824924469,0.0500365922011769
UB-Even,"4",2764.87621788000,457395.81215499999,10.50036299710,4.24936314068,60,18.4218874275684,0.307031457126141,0.306075111031532,0.0307278718203154
UB-Control,"6",2777.17007660000,444069.71132300003,10.19443781730,4.12555911761,57,19.5552756637335,0.343075011644447,0.347052872180939,0.0352111706748978
UB-Variable,"5",2731.45432459000,483908.32187099999,11.10900647090,4.49567340098,67,18.3588145375252,0.274012157276495,0.28214818239212,0.0477503650890041
B-Variable,"15",3698.76877483000,476636.48632899998,10.94206809760,4.42811556794,66,17.8891770839691,0.271048137635896,0.272882223129272,0.036775021176852
B-Even,"17",3448.17244987000,447617.68165699998,10.27588800860,4.15852097243,56,13.4621134847403,0.240394883656076,0.242644362151623,0.0484596287129102
B-Control,"19",3641.41059676000,441134.06461100001,10.12704464210,4.09828595812,57,15.5704920068383,0.27316652643576,0.280794948339462,0.0483324077444493
B-Variable,"18",3742.60308690000,491434.48764700000,11.28178346300,4.56559404869,65,15.6506083235145,0.24077858959253,0.239007622003555,0.0440787360978353
B-Control,"16",3509.87652099000,510553.56269400002,11.72069703150,4.74321677856,64,17.5698169916868,0.274528390495107,0.268063053488731,0.0538306884188702
UB-Even,"24",3223.35355911000,514404.40823700000,11.80910028090,4.77899244741,70,19.6812219843268,0.281160314061812,0.282405078411102,0.0500258761106484
UB-Control,"20",3412.58177941000,499731.83655000001,11.47226438360,4.64267925073,62,18.6136899590492,0.300220805791117,0.315012097358704,0.053861870898654
B-Variable,"22",2964.32612640000,453367.11078300001,10.40787673970,4.21193513050,56,14.8300464265049,0.264822257616158,0.273087039589882,0.0610453679484351
UB-Variable,"21",3088.85955111000,468369.04930999997,10.75227385930,4.35130825749,58,14.2358709871769,0.24544605150305,0.251206584274769,0.0421641454290165
B-Even,"23",3183.03031461000,443218.40205999999,10.17489444580,4.11765016411,59,17.8164384663105,0.301973533327297,0.309205949306488,0.0438910861790519
B-Even,"13",3150.56651384000,561911.37088199996,12.89971007530,5.22034833792,67,17.8048691898584,0.265744316266544,0.267410337924957,0.0376926789225385
B-Control,"14",2912.50507204000,477916.07410400000,10.97144339080,4.44000337491,64,17.2585908025503,0.269665481289849,0.274582952260971,0.0378271514557087
