Blocktype,UnitNo,Perimeter,Area,Acres,Hectares,ndwi_count,ndwi_sum,ndwi_mean,ndwi_median,ndwi_stdev,year,month,day
B-Even,17,3448.17244987,447617.681657,10.2758880086,4.15852097243,56,12.0313349813223,0.214845267523612,0.215753689408302,0.056968644956689,2021,8,5
B-Control,19,3641.41059676,441134.064611,10.1270446421,4.09828595812,57,14.5720551423728,0.255650090217067,0.267684489488602,0.0687444885221514,2021,8,5
B-Variable,18,3742.6030869,491434.487647,11.281783463,4.56559404869,65,12.9109859466553,0.198630553025466,0.201885610818863,0.0650428231982314,2021,8,5
B-Control,16,3509.87652099,510553.562694,11.7206970315,4.74321677856,64,16.8966234028339,0.26400974066928,0.25669963657856,0.0680823784802745,2021,8,5
UB-Even,24,3223.35355911,514404.408237,11.8091002809,4.77899244741,70,18.5643654540181,0.265205220771687,0.271127328276634,0.0678103626800401,2021,8,5
UB-Control,20,3412.58177941,499731.83655,11.4722643836,4.64267925073,62,18.577358936891,0.299634821562757,0.315335065126419,0.0826546581711962,2021,8,5
B-Variable,22,2964.3261264,453367.110783,10.4078767397,4.2119351305,56,14.7090369723737,0.262661374506674,0.276487052440643,0.0778970968178606,2021,8,5
UB-Variable,21,3088.85955111,468369.04931,10.7522738593,4.35130825749,58,13.1021541208029,0.22589920897936,0.231167912483215,0.0568054612615367,2021,8,5
B-Even,23,3183.03031461,443218.40206,10.1748944458,4.11765016411,59,17.0822327286005,0.289529368281364,0.30204901099205,0.0675458493607623,2021,8,5
B-Even,13,3150.56651384,561911.370882,12.8997100753,5.22034833792,67,16.7164104320109,0.249498663164342,0.256610363721848,0.0526736686827557,2021,8,5
B-Control,14,2912.50507204,477916.074104,10.9714433908,4.44000337491,64,16.6440308876336,0.260062982619274,0.268552631139755,0.0569895872455775,2021,8,5
UB-Even,9,3404.0060855,514957.975198,11.8218084297,4.78413527333,0,0,NA,NA,NA,2021,8,13
UB-Variable,10,2651.2030947,388149.557821,8.91068773693,3.60604181377,0,0,NA,NA,NA,2021,8,13
UB-Variable,8,2753.98254495,450548.637409,10.3431734942,4.1857505513,0,0,NA,NA,NA,2021,8,13
UB-Control,7,2491.50702099,392657.142759,9.01416764827,3.64791881566,0,0,NA,NA,NA,2021,8,13
UB-Control,12,2744.57965877,375284.051603,8.61533635453,3.4865168718,0,0,NA,NA,NA,2021,8,13
UB-Even,11,2665.86226499,389837.148948,8.94942949836,3.62172011109,0,0,NA,NA,NA,2021,8,13
B-Variable,2,2800.90096435,488749.526248,11.2201452307,4.54064984128,0,0,NA,NA,NA,2021,8,13
B-Even,1,2966.60299639,423537.986534,9.72309427306,3.93481238969,0,0,NA,NA,NA,2021,8,13
B-Control,3,2782.19010868,458793.163721,10.532441775,4.26234501345,0,0,NA,NA,NA,2021,8,13
UB-Even,4,2764.87621788,457395.812155,10.5003629971,4.24936314068,0,0,NA,NA,NA,2021,8,13
UB-Control,6,2777.1700766,444069.711323,10.1944378173,4.12555911761,0,0,NA,NA,NA,2021,8,13
UB-Variable,5,2731.45432459,483908.321871,11.1090064709,4.49567340098,0,0,NA,NA,NA,2021,8,13
B-Variable,15,3698.76877483,476636.486329,10.9420680976,4.42811556794,0,0,NA,NA,NA,2021,8,13
B-Even,17,3448.17244987,447617.681657,10.2758880086,4.15852097243,0,0,NA,NA,NA,2021,8,13
B-Control,19,3641.41059676,441134.064611,10.1270446421,4.09828595812,0,0,NA,NA,NA,2021,8,13
B-Variable,18,3742.6030869,491434.487647,11.281783463,4.56559404869,0,0,NA,NA,NA,2021,8,13
B-Control,16,3509.87652099,510553.562694,11.7206970315,4.74321677856,0,0,NA,NA,NA,2021,8,13
UB-Even,24,3223.35355911,514404.408237,11.8091002809,4.77899244741,0,0,NA,NA,NA,2021,8,13
UB-Control,20,3412.58177941,499731.83655,11.4722643836,4.64267925073,0,0,NA,NA,NA,2021,8,13
B-Variable,22,2964.3261264,453367.110783,10.4078767397,4.2119351305,0,0,NA,NA,NA,2021,8,13
UB-Variable,21,3088.85955111,468369.04931,10.7522738593,4.35130825749,0,0,NA,NA,NA,2021,8,13
B-Even,23,3183.03031461,443218.40206,10.1748944458,4.11765016411,0,0,NA,NA,NA,2021,8,13
B-Even,13,3150.56651384,561911.370882,12.8997100753,5.22034833792,0,0,NA,NA,NA,2021,8,13
B-Control,14,2912.50507204,477916.074104,10.9714433908,4.44000337491,0,0,NA,NA,NA,2021,8,13
UB-Even,9,3404.0060855,514957.975198,11.8218084297,4.78413527333,64,19.5641205459833,0.305689383530989,0.30502413213253,0.0521815188926927,2021,8,21
UB-Variable,10,2651.2030947,388149.557821,8.91068773693,3.60604181377,49,12.3762819617987,0.25257718289385,0.244070380926132,0.0582855529983879,2021,8,21
UB-Variable,8,2753.98254495,450548.637409,10.3431734942,4.1857505513,62,16.7130517587066,0.26956535094688,0.278545930981636,0.0536115296205182,2021,8,21
UB-Control,7,2491.50702099,392657.142759,9.01416764827,3.64791881566,53,18.6577807441354,0.352033598945951,0.365183472633362,0.0714435952063406,2021,8,21
UB-Control,12,2744.57965877,375284.051603,8.61533635453,3.4865168718,50,16.4808932393789,0.329617864787579,0.325753211975098,0.0565492453732912,2021,8,21
UB-Even,11,2665.86226499,389837.148948,8.94942949836,3.62172011109,52,13.4849074631929,0.259325143522941,0.259025752544403,0.0468148845534628,2021,8,21
B-Variable,2,2800.90096435,488749.526248,11.2201452307,4.54064984128,65,19.4319579601288,0.298953199386597,0.295017391443253,0.06115894763859,2021,8,21
B-Even,1,2966.60299639,423537.986534,9.72309427306,3.93481238969,58,16.2919890731573,0.280896363330298,0.278554305434227,0.0753952961867216,2021,8,21
B-Control,3,2782.19010868,458793.163721,10.532441775,4.26234501345,62,15.4330211281776,0.248919695615768,0.255091190338135,0.0694381258334716,2021,8,21
UB-Even,4,2764.87621788,457395.812155,10.5003629971,4.24936314068,60,21.5290163755417,0.358816939592361,0.355678454041481,0.0396594914733947,2021,8,21
UB-Control,6,2777.1700766,444069.711323,10.1944378173,4.12555911761,57,21.9239747524261,0.384631136007476,0.390919983386993,0.0427609899760388,2021,8,21
UB-Variable,5,2731.45432459,483908.321871,11.1090064709,4.49567340098,67,19.906868904829,0.297117446340732,0.310894757509232,0.0735032999715412,2021,8,21
B-Variable,15,3698.76877483,476636.486329,10.9420680976,4.42811556794,66,16.5468340665102,0.250709607068336,0.259988069534302,0.0566951792863087,2021,8,21
B-Even,17,3448.17244987,447617.681657,10.2758880086,4.15852097243,56,12.9247679263353,0.230799427255988,0.242947928607464,0.0504157546970837,2021,8,21
B-Control,19,3641.41059676,441134.064611,10.1270446421,4.09828595812,57,15.5767590999603,0.2732764754379,0.278164207935333,0.0690509037528335,2021,8,21
B-Variable,18,3742.6030869,491434.487647,11.281783463,4.56559404869,65,13.779299877584,0.211989228885907,0.223487108945847,0.0617856370872698,2021,8,21
B-Control,16,3509.87652099,510553.562694,11.7206970315,4.74321677856,64,18.0990316942334,0.282797370222397,0.276899129152298,0.0673255548707303,2021,8,21
UB-Even,24,3223.35355911,514404.408237,11.8091002809,4.77899244741,70,20.8980013169348,0.298542875956212,0.30584904551506,0.0633462033751732,2021,8,21
UB-Control,20,3412.58177941,499731.83655,11.4722643836,4.64267925073,62,19.8352701216936,0.31992371164022,0.341200172901154,0.0737392481614503,2021,8,21
B-Variable,22,2964.3261264,453367.110783,10.4078767397,4.2119351305,56,15.9956919997931,0.285637357139162,0.30101203918457,0.0779899427683361,2021,8,21
UB-Variable,21,3088.85955111,468369.04931,10.7522738593,4.35130825749,58,14.6663121730089,0.252867451258774,0.264496251940727,0.0562934166398036,2021,8,21
B-Even,23,3183.03031461,443218.40206,10.1748944458,4.11765016411,59,17.596430644393,0.298244587193101,0.3143689930439,0.0625187174042551,2021,8,21
B-Even,13,3150.56651384,561911.370882,12.8997100753,5.22034833792,67,17.4591880142689,0.260584895735356,0.264174282550812,0.0502923200779836,2021,8,21
B-Control,14,2912.50507204,477916.074104,10.9714433908,4.44000337491,64,18.4231110364199,0.28786110994406,0.293553650379181,0.0477259381900831,2021,8,21
UB-Even,9,3404.0060855,514957.975198,11.8218084297,4.78413527333,0,0,NA,NA,NA,2021,8,29
UB-Variable,10,2651.2030947,388149.557821,8.91068773693,3.60604181377,0,0,NA,NA,NA,2021,8,29
UB-Variable,8,2753.98254495,450548.637409,10.3431734942,4.1857505513,0,0,NA,NA,NA,2021,8,29
UB-Control,7,2491.50702099,392657.142759,9.01416764827,3.64791881566,0,0,NA,NA,NA,2021,8,29
UB-Control,12,2744.57965877,375284.051603,8.61533635453,3.4865168718,0,0,NA,NA,NA,2021,8,29
UB-Even,11,2665.86226499,389837.148948,8.94942949836,3.62172011109,0,0,NA,NA,NA,2021,8,29
B-Variable,2,2800.90096435,488749.526248,11.2201452307,4.54064984128,0,0,NA,NA,NA,2021,8,29
B-Even,1,2966.60299639,423537.986534,9.72309427306,3.93481238969,0,0,NA,NA,NA,2021,8,29
B-Control,3,2782.19010868,458793.163721,10.532441775,4.26234501345,0,0,NA,NA,NA,2021,8,29
UB-Even,4,2764.87621788,457395.812155,10.5003629971,4.24936314068,0,0,NA,NA,NA,2021,8,29
UB-Control,6,2777.1700766,444069.711323,10.1944378173,4.12555911761,0,0,NA,NA,NA,2021,8,29
UB-Variable,5,2731.45432459,483908.321871,11.1090064709,4.49567340098,0,0,NA,NA,NA,2021,8,29
B-Variable,15,3698.76877483,476636.486329,10.9420680976,4.42811556794,0,0,NA,NA,NA,2021,8,29
B-Even,17,3448.17244987,447617.681657,10.2758880086,4.15852097243,0,0,NA,NA,NA,2021,8,29
B-Control,19,3641.41059676,441134.064611,10.1270446421,4.09828595812,0,0,NA,NA,NA,2021,8,29
B-Variable,18,3742.6030869,491434.487647,11.281783463,4.56559404869,0,0,NA,NA,NA,2021,8,29
B-Control,16,3509.87652099,510553.562694,11.7206970315,4.74321677856,0,0,NA,NA,NA,2021,8,29
UB-Even,24,3223.35355911,514404.408237,11.8091002809,4.77899244741,0,0,NA,NA,NA,2021,8,29
UB-Control,20,3412.58177941,499731.83655,11.4722643836,4.64267925073,0,0,NA,NA,NA,2021,8,29
B-Variable,22,2964.3261264,453367.110783,10.4078767397,4.2119351305,0,0,NA,NA,NA,2021,8,29
UB-Variable,21,3088.85955111,468369.04931,10.7522738593,4.35130825749,0,0,NA,NA,NA,2021,8,29
B-Even,23,3183.03031461,443218.40206,10.1748944458,4.11765016411,0,0,NA,NA,NA,2021,8,29
B-Even,13,3150.56651384,561911.370882,12.8997100753,5.22034833792,0,0,NA,NA,NA,2021,8,29
B-Control,14,2912.50507204,477916.074104,10.9714433908,4.44000337491,0,0,NA,NA,NA,2021,8,29
UB-Even,9,3404.0060855,514957.975198,11.8218084297,4.78413527333,64,20.7046512812376,0.323510176269338,0.329518735408783,0.0601454493755402,2021,9,6
UB-Variable,10,2651.2030947,388149.557821,8.91068773693,3.60604181377,49,12.4791029244661,0.254675569887064,0.25193378329277,0.0595578075336195,2021,9,6
UB-Variable,8,2753.98254495,450548.637409,10.3431734942,4.1857505513,62,17.7768684029579,0.286723683918676,0.299320086836815,0.0638987884726554,2021,9,6
UB-Control,7,2491.50702099,392657.142759,9.01416764827,3.64791881566,53,19.3279263526201,0.364677855709814,0.371031939983368,0.069537778232581,2021,9,6
UB-Control,12,2744.57965877,375284.051603,8.61533635453,3.4865168718,50,16.7706963866949,0.335413927733898,0.322658210992813,0.0588405423705155,2021,9,6
UB-Even,11,2665.86226499,389837.148948,8.94942949836,3.62172011109,52,13.5756245702505,0.261069703274048,0.260084420442581,0.0623888633288387,2021,9,6
B-Variable,2,2800.90096435,488749.526248,11.2201452307,4.54064984128,65,19.7084824740887,0.303207422678287,0.30004209280014,0.0671416890415851,2021,9,6
B-Even,1,2966.60299639,423537.986534,9.72309427306,3.93481238969,58,16.9009944498539,0.291396456031964,0.297739386558533,0.0818072553332644,2021,9,6
B-Control,3,2782.19010868,458793.163721,10.532441775,4.26234501345,62,15.8897874932736,0.2562868950528,0.25434610247612,0.0779208102316324,2021,9,6
UB-Even,4,2764.87621788,457395.812155,10.5003629971,4.24936314068,60,22.4194070994854,0.373656784991423,0.378329336643219,0.050657266958087,2021,9,6
UB-Control,6,2777.1700766,444069.711323,10.1944378173,4.12555911761,57,22.6781866848469,0.397862924295559,0.407123208045959,0.0447112898551639,2021,9,6
UB-Variable,5,2731.45432459,483908.321871,11.1090064709,4.49567340098,67,20.2310644090176,0.301956185209217,0.309090882539749,0.073038138889569,2021,9,6
B-Variable,15,3698.76877483,476636.486329,10.9420680976,4.42811556794,66,17.4103679209948,0.263793453348405,0.254872679710388,0.0609379887327762,2021,9,6
B-Even,17,3448.17244987,447617.681657,10.2758880086,4.15852097243,56,13.3167946487665,0.237799904442259,0.235408276319504,0.0458374069399914,2021,9,6
B-Control,19,3641.41059676,441134.064611,10.1270446421,4.09828595812,57,16.1677301116288,0.283644387923312,0.302517861127853,0.0791558295452009,2021,9,6
B-Variable,18,3742.6030869,491434.487647,11.281783463,4.56559404869,65,13.9790770113468,0.215062723251489,0.211361542344093,0.0772537039486579,2021,9,6
B-Control,16,3509.87652099,510553.562694,11.7206970315,4.74321677856,64,19.3776347339153,0.302775542717427,0.290143206715584,0.0724434757694893,2021,9,6
UB-Even,24,3223.35355911,514404.408237,11.8091002809,4.77899244741,70,21.512380878441,0.307319726834872,0.313561111688614,0.0775096137231722,2021,9,6
UB-Control,20,3412.58177941,499731.83655,11.4722643836,4.64267925073,62,21.0433679968119,0.339409161238901,0.357971698045731,0.0743635592191461,2021,9,6
B-Variable,22,2964.3261264,453367.110783,10.4078767397,4.2119351305,56,16.0884099528193,0.287293034871774,0.312003165483475,0.0915413017896228,2021,9,6
UB-Variable,21,3088.85955111,468369.04931,10.7522738593,4.35130825749,58,15.4989916235209,0.26722399350898,0.27505686879158,0.0620380623222105,2021,9,6
B-Even,23,3183.03031461,443218.40206,10.1748944458,4.11765016411,59,17.4183802753687,0.295226784328283,0.310656368732452,0.057068281816472,2021,9,6
B-Even,13,3150.56651384,561911.370882,12.8997100753,5.22034833792,67,17.8259409889579,0.266058820730715,0.268705815076828,0.057407937381697,2021,9,6
B-Control,14,2912.50507204,477916.074104,10.9714433908,4.44000337491,64,19.4072985351086,0.303239039611071,0.300435185432434,0.0514608075720815,2021,9,6
UB-Even,9,3404.0060855,514957.975198,11.8218084297,4.78413527333,0,0,NA,NA,NA,2021,9,14
UB-Variable,10,2651.2030947,388149.557821,8.91068773693,3.60604181377,0,0,NA,NA,NA,2021,9,14
UB-Variable,8,2753.98254495,450548.637409,10.3431734942,4.1857505513,0,0,NA,NA,NA,2021,9,14
UB-Control,7,2491.50702099,392657.142759,9.01416764827,3.64791881566,0,0,NA,NA,NA,2021,9,14
UB-Control,12,2744.57965877,375284.051603,8.61533635453,3.4865168718,0,0,NA,NA,NA,2021,9,14
UB-Even,11,2665.86226499,389837.148948,8.94942949836,3.62172011109,0,0,NA,NA,NA,2021,9,14
B-Variable,2,2800.90096435,488749.526248,11.2201452307,4.54064984128,0,0,NA,NA,NA,2021,9,14
B-Even,1,2966.60299639,423537.986534,9.72309427306,3.93481238969,0,0,NA,NA,NA,2021,9,14
B-Control,3,2782.19010868,458793.163721,10.532441775,4.26234501345,0,0,NA,NA,NA,2021,9,14
UB-Even,4,2764.87621788,457395.812155,10.5003629971,4.24936314068,0,0,NA,NA,NA,2021,9,14
UB-Control,6,2777.1700766,444069.711323,10.1944378173,4.12555911761,0,0,NA,NA,NA,2021,9,14
UB-Variable,5,2731.45432459,483908.321871,11.1090064709,4.49567340098,0,0,NA,NA,NA,2021,9,14
B-Variable,15,3698.76877483,476636.486329,10.9420680976,4.42811556794,0,0,NA,NA,NA,2021,9,14
B-Even,17,3448.17244987,447617.681657,10.2758880086,4.15852097243,0,0,NA,NA,NA,2021,9,14
B-Control,19,3641.41059676,441134.064611,10.1270446421,4.09828595812,0,0,NA,NA,NA,2021,9,14
B-Variable,18,3742.6030869,491434.487647,11.281783463,4.56559404869,0,0,NA,NA,NA,2021,9,14
B-Control,16,3509.87652099,510553.562694,11.7206970315,4.74321677856,0,0,NA,NA,NA,2021,9,14
UB-Even,24,3223.35355911,514404.408237,11.8091002809,4.77899244741,0,0,NA,NA,NA,2021,9,14
UB-Control,20,3412.58177941,499731.83655,11.4722643836,4.64267925073,0,0,NA,NA,NA,2021,9,14
B-Variable,22,2964.3261264,453367.110783,10.4078767397,4.2119351305,0,0,NA,NA,NA,2021,9,14
UB-Variable,21,3088.85955111,468369.04931,10.7522738593,4.35130825749,0,0,NA,NA,NA,2021,9,14
B-Even,23,3183.03031461,443218.40206,10.1748944458,4.11765016411,0,0,NA,NA,NA,2021,9,14
B-Even,13,3150.56651384,561911.370882,12.8997100753,5.22034833792,0,0,NA,NA,NA,2021,9,14
B-Control,14,2912.50507204,477916.074104,10.9714433908,4.44000337491,0,0,NA,NA,NA,2021,9,14
UB-Even,9,3404.0060855,514957.975198,11.8218084297,4.78413527333,64,23.6240543276072,0.369125848868862,0.373612523078918,0.0632024510397152,2021,9,22
UB-Variable,10,2651.2030947,388149.557821,8.91068773693,3.60604181377,49,14.3762689232826,0.293393243332298,0.289155513048172,0.0561281943963084,2021,9,22
UB-Variable,8,2753.98254495,450548.637409,10.3431734942,4.1857505513,62,20.7246454507113,0.334268475011472,0.340547293424606,0.0658932078951231,2021,9,22
UB-Control,7,2491.50702099,392657.142759,9.01416764827,3.64791881566,53,21.0864764899015,0.397858046979274,0.404972553253174,0.0681913677461311,2021,9,22
UB-Control,12,2744.57965877,375284.051603,8.61533635453,3.4865168718,50,18.8112470209599,0.376224940419197,0.377840951085091,0.0566594278125816,2021,9,22
UB-Even,11,2665.86226499,389837.148948,8.94942949836,3.62172011109,52,15.5432626456022,0.298908897030812,0.311700344085693,0.0683166353922099,2021,9,22
B-Variable,2,2800.90096435,488749.526248,11.2201452307,4.54064984128,65,22.0924052745104,0.339883158069391,0.333569943904877,0.0608154869410747,2021,9,22
B-Even,1,2966.60299639,423537.986534,9.72309427306,3.93481238969,58,20.0346668809652,0.345425291051125,0.348569288849831,0.0825165270804077,2021,9,22
B-Control,3,2782.19010868,458793.163721,10.532441775,4.26234501345,62,18.7139737904072,0.301838286942051,0.294322788715363,0.0782715446770582,2021,9,22
UB-Even,4,2764.87621788,457395.812155,10.5003629971,4.24936314068,60,25.3833465278149,0.423055775463581,0.426027238368988,0.0524171654456631,2021,9,22
UB-Control,6,2777.1700766,444069.711323,10.1944378173,4.12555911761,57,25.1836969554424,0.441819244832323,0.447075515985489,0.0455077665945827,2021,9,22
UB-Variable,5,2731.45432459,483908.321871,11.1090064709,4.49567340098,67,23.3032932281494,0.347810346688797,0.342173486948013,0.0727431984247542,2021,9,22
B-Variable,15,3698.76877483,476636.486329,10.9420680976,4.42811556794,66,19.7146017849445,0.298706087650675,0.297171920537949,0.0642608885784581,2021,9,22
B-Even,17,3448.17244987,447617.681657,10.2758880086,4.15852097243,56,15.4025722891092,0.275045933734093,0.282359316945076,0.0479703545394295,2021,9,22
B-Control,19,3641.41059676,441134.064611,10.1270446421,4.09828595812,57,18.2836788054556,0.320766294832554,0.334710747003555,0.081936882088691,2021,9,22
B-Variable,18,3742.6030869,491434.487647,11.281783463,4.56559404869,65,16.1663160324097,0.248712554344764,0.256898671388626,0.0714845805532327,2021,9,22
B-Control,16,3509.87652099,510553.562694,11.7206970315,4.74321677856,64,21.5986941307783,0.337479595793411,0.33066163957119,0.069057257654879,2021,9,22
UB-Even,24,3223.35355911,514404.408237,11.8091002809,4.77899244741,70,24.4054481238127,0.34864925891161,0.349809408187866,0.0722990358659523,2021,9,22
UB-Control,20,3412.58177941,499731.83655,11.4722643836,4.64267925073,62,22.9794863462448,0.370636876552336,0.391350477933884,0.0661679820475648,2021,9,22
B-Variable,22,2964.3261264,453367.110783,10.4078767397,4.2119351305,56,18.0398988183588,0.322141050327835,0.339582145214081,0.0882553154203629,2021,9,22
UB-Variable,21,3088.85955111,468369.04931,10.7522738593,4.35130825749,58,17.6093755364418,0.3036099230421,0.311765894293785,0.0583650973249938,2021,9,22
B-Even,23,3183.03031461,443218.40206,10.1748944458,4.11765016411,59,19.1751328110695,0.325002251035076,0.324394524097443,0.0576803324429142,2021,9,22
B-Even,13,3150.56651384,561911.370882,12.8997100753,5.22034833792,67,20.8256066665053,0.310829950246348,0.313932359218597,0.0532337654470249,2021,9,22
B-Control,14,2912.50507204,477916.074104,10.9714433908,4.44000337491,64,22.2925270050764,0.348320734454319,0.351639106869698,0.0500096522578228,2021,9,22
UB-Even,9,3404.0060855,514957.975198,11.8218084297,4.78413527333,0,0,NA,NA,NA,2021,9,30
UB-Variable,10,2651.2030947,388149.557821,8.91068773693,3.60604181377,0,0,NA,NA,NA,2021,9,30
UB-Variable,8,2753.98254495,450548.637409,10.3431734942,4.1857505513,0,0,NA,NA,NA,2021,9,30
UB-Control,7,2491.50702099,392657.142759,9.01416764827,3.64791881566,0,0,NA,NA,NA,2021,9,30
UB-Control,12,2744.57965877,375284.051603,8.61533635453,3.4865168718,0,0,NA,NA,NA,2021,9,30
UB-Even,11,2665.86226499,389837.148948,8.94942949836,3.62172011109,0,0,NA,NA,NA,2021,9,30
B-Variable,2,2800.90096435,488749.526248,11.2201452307,4.54064984128,0,0,NA,NA,NA,2021,9,30
B-Even,1,2966.60299639,423537.986534,9.72309427306,3.93481238969,0,0,NA,NA,NA,2021,9,30
B-Control,3,2782.19010868,458793.163721,10.532441775,4.26234501345,0,0,NA,NA,NA,2021,9,30
UB-Even,4,2764.87621788,457395.812155,10.5003629971,4.24936314068,0,0,NA,NA,NA,2021,9,30
UB-Control,6,2777.1700766,444069.711323,10.1944378173,4.12555911761,0,0,NA,NA,NA,2021,9,30
UB-Variable,5,2731.45432459,483908.321871,11.1090064709,4.49567340098,0,0,NA,NA,NA,2021,9,30
B-Variable,15,3698.76877483,476636.486329,10.9420680976,4.42811556794,0,0,NA,NA,NA,2021,9,30
B-Even,17,3448.17244987,447617.681657,10.2758880086,4.15852097243,0,0,NA,NA,NA,2021,9,30
B-Control,19,3641.41059676,441134.064611,10.1270446421,4.09828595812,0,0,NA,NA,NA,2021,9,30
B-Variable,18,3742.6030869,491434.487647,11.281783463,4.56559404869,0,0,NA,NA,NA,2021,9,30
B-Control,16,3509.87652099,510553.562694,11.7206970315,4.74321677856,0,0,NA,NA,NA,2021,9,30
UB-Even,24,3223.35355911,514404.408237,11.8091002809,4.77899244741,0,0,NA,NA,NA,2021,9,30
UB-Control,20,3412.58177941,499731.83655,11.4722643836,4.64267925073,0,0,NA,NA,NA,2021,9,30
B-Variable,22,2964.3261264,453367.110783,10.4078767397,4.2119351305,0,0,NA,NA,NA,2021,9,30
UB-Variable,21,3088.85955111,468369.04931,10.7522738593,4.35130825749,0,0,NA,NA,NA,2021,9,30
B-Even,23,3183.03031461,443218.40206,10.1748944458,4.11765016411,0,0,NA,NA,NA,2021,9,30
B-Even,13,3150.56651384,561911.370882,12.8997100753,5.22034833792,0,0,NA,NA,NA,2021,9,30
B-Control,14,2912.50507204,477916.074104,10.9714433908,4.44000337491,0,0,NA,NA,NA,2021,9,30
UB-Even,9,3404.0060855,514957.975198,11.8218084297,4.78413527333,64,13.7361507862806,0.214627356035635,0.214198537170887,0.0164611563001454,2021,10,8
UB-Variable,10,2651.2030947,388149.557821,8.91068773693,3.60604181377,49,8.01430417597294,0.16355722808108,0.165501654148102,0.0153264412922584,2021,10,8
UB-Variable,8,2753.98254495,450548.637409,10.3431734942,4.1857505513,62,8.74224845319986,0.141004007309675,0.144636541604996,0.0147488935542059,2021,10,8
UB-Control,7,2491.50702099,392657.142759,9.01416764827,3.64791881566,53,5.83163999766111,0.110030943352096,0.109569668769836,0.0137605799565235,2021,10,8
UB-Control,12,2744.57965877,375284.051603,8.61533635453,3.4865168718,50,9.74607481062412,0.194921496212482,0.198867365717888,0.0312885960333633,2021,10,8
UB-Even,11,2665.86226499,389837.148948,8.94942949836,3.62172011109,52,7.46159402281046,0.143492192746355,0.142559871077538,0.0153588753233842,2021,10,8
B-Variable,2,2800.90096435,488749.526248,11.2201452307,4.54064984128,65,7.10390780121088,0.109290889249398,0.110098958015442,0.00818082347643228,2021,10,8
B-Even,1,2966.60299639,423537.986534,9.72309427306,3.93481238969,58,4.9715006724,0.0857155288344827,0.0865791849792004,0.00722909806015386,2021,10,8
B-Control,3,2782.19010868,458793.163721,10.532441775,4.26234501345,62,6.61586753278971,0.106707540851447,0.107238531112671,0.0080051105000647,2021,10,8
UB-Even,4,2764.87621788,457395.812155,10.5003629971,4.24936314068,60,6.48215130716562,0.108035855119427,0.107839193195105,0.010909213220812,2021,10,8
UB-Control,6,2777.1700766,444069.711323,10.1944378173,4.12555911761,57,7.23113699257374,0.126862052501294,0.128916636109352,0.0160347775901749,2021,10,8
UB-Variable,5,2731.45432459,483908.321871,11.1090064709,4.49567340098,67,8.4973485916853,0.126826098383363,0.128467008471489,0.0208131264569093,2021,10,8
B-Variable,15,3698.76877483,476636.486329,10.9420680976,4.42811556794,66,16.7595309466124,0.253932287069884,0.249272793531418,0.0337660169134042,2021,10,8
B-Even,17,3448.17244987,447617.681657,10.2758880086,4.15852097243,56,10.4738544672728,0.187033115487014,0.178850308060646,0.0249550530088103,2021,10,8
B-Control,19,3641.41059676,441134.064611,10.1270446421,4.09828595812,57,10.8038553893566,0.189541322620291,0.183707296848297,0.0295003907816954,2021,10,8
B-Variable,18,3742.6030869,491434.487647,11.281783463,4.56559404869,65,14.7843742072582,0.227451910880896,0.227810308337212,0.0306769282247643,2021,10,8
B-Control,16,3509.87652099,510553.562694,11.7206970315,4.74321677856,64,12.5199151337147,0.195623673964292,0.198541603982449,0.0294333000983755,2021,10,8
UB-Even,24,3223.35355911,514404.408237,11.8091002809,4.77899244741,70,12.403381228447,0.177191160406385,0.16967586427927,0.0321261042230208,2021,10,8
UB-Control,20,3412.58177941,499731.83655,11.4722643836,4.64267925073,62,12.3012660443783,0.198407516844811,0.202428586781025,0.0249071642834439,2021,10,8
B-Variable,22,2964.3261264,453367.110783,10.4078767397,4.2119351305,56,11.9112779796124,0.212701392493078,0.215941160917282,0.0362735045473072,2021,10,8
UB-Variable,21,3088.85955111,468369.04931,10.7522738593,4.35130825749,58,9.92322161793709,0.171090027895467,0.17096483707428,0.0164578102708609,2021,10,8
B-Even,23,3183.03031461,443218.40206,10.1748944458,4.11765016411,59,14.9834391921759,0.253956596477557,0.244465515017509,0.0364058452679453,2021,10,8
B-Even,13,3150.56651384,561911.370882,12.8997100753,5.22034833792,67,14.8110447376966,0.221060369219353,0.202278137207031,0.0488144612514618,2021,10,8
B-Control,14,2912.50507204,477916.074104,10.9714433908,4.44000337491,64,13.9132809787989,0.217395015293732,0.207712888717651,0.0356764798193789,2021,10,8
UB-Even,9,3404.0060855,514957.975198,11.8218084297,4.78413527333,0,0,NA,NA,NA,2021,10,16
UB-Variable,10,2651.2030947,388149.557821,8.91068773693,3.60604181377,0,0,NA,NA,NA,2021,10,16
UB-Variable,8,2753.98254495,450548.637409,10.3431734942,4.1857505513,0,0,NA,NA,NA,2021,10,16
UB-Control,7,2491.50702099,392657.142759,9.01416764827,3.64791881566,0,0,NA,NA,NA,2021,10,16
UB-Control,12,2744.57965877,375284.051603,8.61533635453,3.4865168718,0,0,NA,NA,NA,2021,10,16
UB-Even,11,2665.86226499,389837.148948,8.94942949836,3.62172011109,0,0,NA,NA,NA,2021,10,16
B-Variable,2,2800.90096435,488749.526248,11.2201452307,4.54064984128,0,0,NA,NA,NA,2021,10,16
B-Even,1,2966.60299639,423537.986534,9.72309427306,3.93481238969,0,0,NA,NA,NA,2021,10,16
