Blocktype,UnitNo,Perimeter,Area,Acres,Hectares,ndwi_count,ndwi_sum,ndwi_mean,ndwi_median,ndwi_stdev
UB-Even,"9",3404.00608550000,514957.97519799997,11.82180842970,4.78413527333,64,23.1147515773773,0.361167993396521,0.361823365092278,0.00864417467088773
UB-Variable,"10",2651.20309470000,388149.55782099999,8.91068773693,3.60604181377,49,16.1023075580597,0.328618521593055,0.327917098999023,0.00749880392389582
UB-Variable,"8",2753.98254495000,450548.63740900002,10.34317349420,4.18575055130,62,20.9046697020531,0.337172091968598,0.335919231176376,0.00995075002758472
UB-Control,"7",2491.50702099000,392657.14275900001,9.01416764827,3.64791881566,53,19.0183431506157,0.358836663219164,0.358791917562485,0.0119301729003577
UB-Control,"12",2744.57965877000,375284.05160300003,8.61533635453,3.48651687180,50,16.3934408724308,0.327868817448616,0.327328830957413,0.00717445577744428
UB-Even,"11",2665.86226499000,389837.14894799999,8.94942949836,3.62172011109,52,16.7424513697624,0.321970218649277,0.321082785725594,0.0063263722343075
B-Variable,"2",2800.90096435000,488749.52624799998,11.22014523070,4.54064984128,65,21.7610094845295,0.334784761300454,0.333833068609238,0.0148757758186012
B-Even,"1",2966.60299639000,423537.98653400003,9.72309427306,3.93481238969,58,18.9949777424335,0.327499616248854,0.32760825753212,0.00650588869744438
B-Control,"3",2782.19010868000,458793.16372100002,10.53244177500,4.26234501345,62,19.57188975811,0.315675641259839,0.314926847815514,0.00783640403346998
UB-Even,"4",2764.87621788000,457395.81215499999,10.50036299710,4.24936314068,60,21.2658111155033,0.354430185258389,0.354294389486313,0.00791729124330022
UB-Control,"6",2777.17007660000,444069.71132300003,10.19443781730,4.12555911761,57,18.5846732258797,0.326046898699643,0.328534990549088,0.0118490166107614
UB-Variable,"5",2731.45432459000,483908.32187099999,11.10900647090,4.49567340098,67,22.5312835276127,0.336287813844965,0.335184246301651,0.00754825754926003
B-Variable,"15",3698.76877483000,476636.48632899998,10.94206809760,4.42811556794,66,21.4811393022537,0.325471807609905,0.325731962919235,0.00486379887080444
B-Even,"17",3448.17244987000,447617.68165699998,10.27588800860,4.15852097243,56,17.8631952702999,0.318985629826784,0.319402068853378,0.00855948254273295
B-Control,"19",3641.41059676000,441134.06461100001,10.12704464210,4.09828595812,57,18.5253645181656,0.325006395055537,0.326525181531906,0.00818413463528006
B-Variable,"18",3742.60308690000,491434.48764700000,11.28178346300,4.56559404869,65,20.8128820359707,0.32019818516878,0.319387644529343,0.00632447752200822
B-Control,"16",3509.87652099000,510553.56269400002,11.72069703150,4.74321677856,64,20.9388470649719,0.327169485390186,0.32597216963768,0.0114106977689298
UB-Even,"24",3223.35355911000,514404.40823700000,11.80910028090,4.77899244741,70,23.1483213603497,0.330690305147852,0.330721497535706,0.00573476914398645
UB-Control,"20",3412.58177941000,499731.83655000001,11.47226438360,4.64267925073,62,20.1033203601837,0.324247102583608,0.323601692914963,0.00649341683798656
B-Variable,"22",2964.32612640000,453367.11078300001,10.40787673970,4.21193513050,56,18.4032084345818,0.328628722046103,0.32673667371273,0.00888493275338912
UB-Variable,"21",3088.85955111000,468369.04930999997,10.75227385930,4.35130825749,58,19.3657826781273,0.333892804795298,0.336365312337875,0.00759654984075479
B-Even,"23",3183.03031461000,443218.40205999999,10.17489444580,4.11765016411,59,19.4125748276711,0.329026691994425,0.328169107437134,0.005100692664259
B-Even,"13",3150.56651384000,561911.37088199996,12.89971007530,5.22034833792,67,22.6973341405392,0.338766181202077,0.337126612663269,0.00733178476880904
B-Control,"14",2912.50507204000,477916.07410400000,10.97144339080,4.44000337491,64,21.3130189180374,0.333015920594335,0.331754252314568,0.00829666910357384
